"accession","title","author","emage_id"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27658"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27659"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27660"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27667"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27668"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27663"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27664"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27665"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27666"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27673"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27674"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27669"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27670"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27671"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27672"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27679"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27680"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27675"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27676"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27677"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27678"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27685"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27686"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27681"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27682"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27683"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27684"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27691"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27692"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27687"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27688"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27689"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27690"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27697"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27698"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27693"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27694"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27695"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27696"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27703"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27704"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27699"
"20059953","A Systems Approach Reveals that the Myogenesis Genome Network Is Regulated by the Transcriptional Repressor RP58","Shigetoshi Yokoyama, Yoshiaki Ito, Hiroe Ueno-Kudoh, Hirohito Shimizu, Kenta Uchibe, Sonia Albini, Kazuhiko Mitsuoka, Shigeru Miyaki, Minako Kiso, Akane Nagai, Tomohiro Hikata, Tadahiro Osada, Noritsugu Fukuda, Satoshi Yamashita, Daisuke Harada, Valeria Mezzano, Masataka Kasai, Pier Lorenzo Puri, Yoshihide Hayashizaki, Haruo Okado, Megumi Hashimoto, Hiroshi Asahara","27700"
