parent_id,parent_term,child_id,child_term
32649,hindlimb digit,35568,metatarsus mesenchyme
32649,hindlimb digit,32950,hindlimb phalanx pre-cartilage condensation
32649,hindlimb digit,32947,hindlimb digit mesenchyme
32649,hindlimb digit,32948,hindlimb phalanx cartilage condensation
32649,hindlimb digit,32940,metatarsus
32649,hindlimb digit,32946,hindlimb digit epithelium
32649,hindlimb digit,32941,hindlimb phalanx
17460,hindlimb digit 1,26436,hindlimb digit 1 metacarpo-phalangeal joint
17460,hindlimb digit 1,26430,hindlimb digit 1 inter-phalangeal joint
17460,hindlimb digit 1,17462,hindlimb digit 1 mesenchyme
17460,hindlimb digit 1,19124,hindlimb digit 1 phalanx
17460,hindlimb digit 1,18739,hindlimb digit 1 claw
17460,hindlimb digit 1,17461,hindlimb digit 1 epithelium
17460,hindlimb digit 1,18108,hindlimb digit 1 skin
17460,hindlimb digit 1,19123,hindlimb digit 1 metatarsus
17462,hindlimb digit 1 mesenchyme,17725,hindlimb digit 1 metatarsus pre-cartilage condensation
17462,hindlimb digit 1 mesenchyme,18106,hindlimb digit 1 metatarsus cartilage condensation
17462,hindlimb digit 1 mesenchyme,17726,hindlimb digit 1 phalanx pre-cartilage condensation
17462,hindlimb digit 1 mesenchyme,18107,hindlimb digit 1 phalanx cartilage condensation
18108,hindlimb digit 1 skin,18110,hindlimb digit 1 epidermis
18108,hindlimb digit 1 skin,18109,hindlimb digit 1 dermis
17463,hindlimb digit 2,17465,hindlimb digit 2 mesenchyme
17463,hindlimb digit 2,17464,hindlimb digit 2 epithelium
17463,hindlimb digit 2,19126,hindlimb digit 2 phalanx
17463,hindlimb digit 2,18740,hindlimb digit 2 claw
17463,hindlimb digit 2,26448,hindlimb digit 2 inter-phalangeal joint
17463,hindlimb digit 2,18113,hindlimb digit 2 skin
17463,hindlimb digit 2,19125,hindlimb digit 2 metatarsus
17463,hindlimb digit 2,26442,hindlimb digit 2 metacarpo-phalangeal joint
17465,hindlimb digit 2 mesenchyme,17727,hindlimb digit 2 metatarsus pre-cartilage condensation
17465,hindlimb digit 2 mesenchyme,18111,hindlimb digit 2 metatarsus cartilage condensation
17465,hindlimb digit 2 mesenchyme,17728,hindlimb digit 2 phalanx pre-cartilage condensation
17465,hindlimb digit 2 mesenchyme,18112,hindlimb digit 2 phalanx cartilage condensation
18113,hindlimb digit 2 skin,18115,hindlimb digit 2 epidermis
18113,hindlimb digit 2 skin,18114,hindlimb digit 2 dermis
17466,hindlimb digit 3,17468,hindlimb digit 3 mesenchyme
17466,hindlimb digit 3,19128,hindlimb digit 3 phalanx
17466,hindlimb digit 3,26460,hindlimb digit 3 metacarpo-phalangeal joint
17466,hindlimb digit 3,18741,hindlimb digit 3 claw
17466,hindlimb digit 3,17467,hindlimb digit 3 epithelium
17466,hindlimb digit 3,26454,hindlimb digit 3 inter-phalangeal joint
17466,hindlimb digit 3,19127,hindlimb digit 3 metatarsus
17466,hindlimb digit 3,18118,hindlimb digit 3 skin
17468,hindlimb digit 3 mesenchyme,18117,hindlimb digit 3 phalanx cartilage condensation
17468,hindlimb digit 3 mesenchyme,17730,hindlimb digit 3 phalanx pre-cartilage condensation
17468,hindlimb digit 3 mesenchyme,18116,hindlimb digit 3 metatarsus cartilage condensation
17468,hindlimb digit 3 mesenchyme,17729,hindlimb digit 3 metatarsus pre-cartilage condensation
18118,hindlimb digit 3 skin,18120,hindlimb digit 3 epidermis
18118,hindlimb digit 3 skin,18119,hindlimb digit 3 dermis
17469,hindlimb digit 4,17471,hindlimb digit 4 mesenchyme
17469,hindlimb digit 4,19129,hindlimb digit 4 metatarsus
17469,hindlimb digit 4,18742,hindlimb digit 4 claw
17469,hindlimb digit 4,17470,hindlimb digit 4 epithelium
17469,hindlimb digit 4,26472,hindlimb digit 4 metacarpo-phalangeal joint
17469,hindlimb digit 4,19130,hindlimb digit 4 phalanx
17469,hindlimb digit 4,18123,hindlimb digit 4 skin
17469,hindlimb digit 4,26466,hindlimb digit 4 inter-phalangeal joint
17471,hindlimb digit 4 mesenchyme,18122,hindlimb digit 4 phalanx cartilage condensation
17471,hindlimb digit 4 mesenchyme,17732,hindlimb digit 4 phalanx pre-cartilage condensation
17471,hindlimb digit 4 mesenchyme,18121,hindlimb digit 4 metatarsus cartilage condensation
17471,hindlimb digit 4 mesenchyme,17731,hindlimb digit 4 metatarsus pre-cartilage condensation
18123,hindlimb digit 4 skin,18125,hindlimb digit 4 epidermis
18123,hindlimb digit 4 skin,18124,hindlimb digit 4 dermis
17472,hindlimb digit 5,18128,hindlimb digit 5 skin
17472,hindlimb digit 5,19131,hindlimb digit 5 metatarsus
17472,hindlimb digit 5,19132,hindlimb digit 5 phalanx
17472,hindlimb digit 5,26484,hindlimb digit 5 metacarpo-phalangeal joint
17472,hindlimb digit 5,18743,hindlimb digit 5 claw
17472,hindlimb digit 5,17473,hindlimb digit 5 epithelium
17472,hindlimb digit 5,26478,hindlimb digit 5 inter-phalangeal joint
17472,hindlimb digit 5,17474,hindlimb digit 5 mesenchyme
17474,hindlimb digit 5 mesenchyme,18126,hindlimb digit 5 metatarsus cartilage condensation
17474,hindlimb digit 5 mesenchyme,17734,hindlimb digit 5 phalanx pre-cartilage condensation
17474,hindlimb digit 5 mesenchyme,18127,hindlimb digit 5 phalanx cartilage condensation
17474,hindlimb digit 5 mesenchyme,17733,hindlimb digit 5 metatarsus pre-cartilage condensation
18128,hindlimb digit 5 skin,18130,hindlimb digit 5 epidermis
18128,hindlimb digit 5 skin,18129,hindlimb digit 5 dermis
32943,hindlimb digit dermis,18109,hindlimb digit 1 dermis
32943,hindlimb digit dermis,18114,hindlimb digit 2 dermis
32943,hindlimb digit dermis,18119,hindlimb digit 3 dermis
32943,hindlimb digit dermis,18124,hindlimb digit 4 dermis
32943,hindlimb digit dermis,18129,hindlimb digit 5 dermis
32944,hindlimb digit epidermis,18130,hindlimb digit 5 epidermis
32944,hindlimb digit epidermis,18110,hindlimb digit 1 epidermis
32944,hindlimb digit epidermis,18115,hindlimb digit 2 epidermis
32944,hindlimb digit epidermis,18120,hindlimb digit 3 epidermis
32944,hindlimb digit epidermis,18125,hindlimb digit 4 epidermis
32946,hindlimb digit epithelium,17461,hindlimb digit 1 epithelium
32946,hindlimb digit epithelium,17473,hindlimb digit 5 epithelium
32946,hindlimb digit epithelium,17470,hindlimb digit 4 epithelium
32946,hindlimb digit epithelium,17464,hindlimb digit 2 epithelium
32946,hindlimb digit epithelium,17467,hindlimb digit 3 epithelium
32947,hindlimb digit mesenchyme,32938,hindlimb digit pre-cartilage condensation
32947,hindlimb digit mesenchyme,32939,hindlimb digit cartilage condensation
32942,hindlimb digit skin,32943,hindlimb digit dermis
32942,hindlimb digit skin,18108,hindlimb digit 1 skin
32942,hindlimb digit skin,18113,hindlimb digit 2 skin
32942,hindlimb digit skin,18118,hindlimb digit 3 skin
32942,hindlimb digit skin,18123,hindlimb digit 4 skin
32942,hindlimb digit skin,32944,hindlimb digit epidermis
32942,hindlimb digit skin,18128,hindlimb digit 5 skin
32636,hindlimb epidermis,18153,knee epidermis
32636,hindlimb epidermis,18506,foot epidermis
32636,hindlimb epidermis,18158,lower leg epidermis
32636,hindlimb epidermis,18150,hip epidermis
32636,hindlimb epidermis,18161,upper leg epidermis
32945,hindlimb interdigital region,32955,hindlimb interdigital region mesenchyme
32945,hindlimb interdigital region,32957,hindlimb interdigital region epithelium
32945,hindlimb interdigital region,35937,hindlimb interdigital region skin
35938,hindlimb interdigital region dermis,18132,interdigital region between hindlimb digits 1 and 2 dermis
35938,hindlimb interdigital region dermis,18138,interdigital region between hindlimb digits 3 and 4 dermis
35938,hindlimb interdigital region dermis,18135,interdigital region between hindlimb digits 2 and 3 dermis
35938,hindlimb interdigital region dermis,18141,interdigital region between hindlimb digits 4 and 5 dermis
35939,hindlimb interdigital region epidermis,18139,interdigital region between hindlimb digits 3 and 4 epidermis
35939,hindlimb interdigital region epidermis,18142,interdigital region between hindlimb digits 4 and 5 epidermis
35939,hindlimb interdigital region epidermis,18133,interdigital region between hindlimb digits 1 and 2 epidermis
35939,hindlimb interdigital region epidermis,18136,interdigital region between hindlimb digits 2 and 3 epidermis
32957,hindlimb interdigital region epithelium,17483,interdigital region between hindlimb digits 3 and 4 epithelium
32957,hindlimb interdigital region epithelium,17480,interdigital region between hindlimb digits 2 and 3 epithelium
32957,hindlimb interdigital region epithelium,17477,interdigital region between hindlimb digits 1 and 2 epithelium
32957,hindlimb interdigital region epithelium,17486,interdigital region between hindlimb digits 4 and 5 epithelium
35937,hindlimb interdigital region skin,18140,interdigital region between hindlimb digits 4 and 5 skin
35937,hindlimb interdigital region skin,35939,hindlimb interdigital region epidermis
35937,hindlimb interdigital region skin,35938,hindlimb interdigital region dermis
35937,hindlimb interdigital region skin,18134,interdigital region between hindlimb digits 2 and 3 skin
35937,hindlimb interdigital region skin,18131,interdigital region between hindlimb digits 1 and 2 skin
35937,hindlimb interdigital region skin,18137,interdigital region between hindlimb digits 3 and 4 skin
32637,hindlimb mesenchyme,32632,hindlimb cartilage condensation
32637,hindlimb mesenchyme,32638,hindlimb pre-cartilage condensation
32634,hindlimb musculature,35855,tensor fasciae lata
32634,hindlimb musculature,35170,biceps femoris
32634,hindlimb musculature,36048,hindlimb skeletal muscle
32634,hindlimb musculature,35786,soleus
32634,hindlimb musculature,35867,tibialis muscle
32634,hindlimb musculature,35375,gastrocnemius muscle
32634,hindlimb musculature,36054,leg skeletal muscle
32634,hindlimb musculature,35762,semitendinosus
16593,hindlimb ridge,16594,hindlimb ridge ectoderm
16593,hindlimb ridge,16595,hindlimb ridge mesenchyme
32633,hindlimb skeleton,35893,upper leg bone
32633,hindlimb skeleton,35519,lower leg bone
32633,hindlimb skeleton,35403,hindlimb long bone
32633,hindlimb skeleton,32940,metatarsus
32633,hindlimb skeleton,32941,hindlimb phalanx
32633,hindlimb skeleton,35771,sesamoid bone of gastrocnemius
32633,hindlimb skeleton,35668,patella
32620,hindlimb skin,32636,hindlimb epidermis
32620,hindlimb skin,18156,lower leg skin
32620,hindlimb skin,32619,hindlimb dermis
32620,hindlimb skin,18159,upper leg skin
32620,hindlimb skin,18151,knee skin
32620,hindlimb skin,18148,hip skin
32620,hindlimb skin,18504,foot skin
17490,hip,19136,hip joint
17490,hip,17492,hip mesenchyme
17490,hip,18148,hip skin
17490,hip,17491,hip epithelium
17492,hip mesenchyme,17739,hip joint primordium
17492,hip mesenchyme,18434,hip rest of mesenchyme
18148,hip skin,18150,hip epidermis
18148,hip skin,18149,hip dermis
35405,hippocampal formation,19037,dentate gyrus
35405,hippocampal formation,35832,subiculum
35405,hippocampal formation,35430,induseum griseum
35405,hippocampal formation,35339,fasciola cinereum
32845,hippocampus,35345,fimbria hippocampus
32845,hippocampus,19043,hippocampus ventricular layer
32845,hippocampus,19040,hippocampus mantle layer
32845,hippocampus,35407,hippocampus layer
32845,hippocampus,19041,hippocampus marginal layer
32845,hippocampus,32772,hippocampus region
32768,hippocampus CA1,35196,CA1 pyramidal cell layer
35407,hippocampus layer,35413,hippocampus stratum radiatum
35407,hippocampus layer,35408,hippocampus molecular layer
35407,hippocampus layer,35410,hippocampus stratum lacunosum
35407,hippocampus layer,35412,hippocampus stratum oriens
35407,hippocampus layer,35406,hippocampus granule cell layer
35407,hippocampus layer,35409,hippocampus pyramidal cell layer
35407,hippocampus layer,35411,hippocampus stratum lucidum
32772,hippocampus region,32771,hippocampus CA4
32772,hippocampus region,32769,hippocampus CA2
32772,hippocampus region,32770,hippocampus CA3
32772,hippocampus region,32768,hippocampus CA1
19106,humerus,25052,humerus deltoid tuberosity
19106,humerus,25050,head of humerus
19106,humerus,25051,humerus shaft
19106,humerus,25049,humerus crest
17302,hyaloid cavity,17303,hyaloid vascular plexus
17302,hyaloid cavity,17837,vitreous humour
17303,hyaloid vascular plexus,18236,vasa hyaloidea propria
17303,hyaloid vascular plexus,18235,tunica vasculosa lentis
18650,hyoid,18653,hyoid body
18650,hyoid,18651,hyoid greater horn
18650,hyoid,18652,hyoid lesser horn
36065,hyoid cartilage primordium,17351,hyoid pre-cartilage condensation
36065,hyoid cartilage primordium,17622,hyoid cartilage condensation
18225,hypogastric plexus,19275,inferior hypogastric plexus
18225,hypogastric plexus,19274,superior hypogastric plexus
17536,hypothalamus,35419,hypothalamus medial zone
17536,hypothalamus,17537,hypothalamus mantle layer
17536,hypothalamus,35418,hypothalamus lateral zone
17536,hypothalamus,35421,hypothalamus periventricular zone
17536,hypothalamus,17538,hypothalamus marginal layer
17536,hypothalamus,35417,hypothalamic nucleus
17536,hypothalamus,35422,hypothalamus vascular element
17536,hypothalamus,17539,hypothalamus ventricular layer
35418,hypothalamus lateral zone,35483,lateral preoptic area
35418,hypothalamus lateral zone,35480,lateral hypothalamic area
17537,hypothalamus mantle layer,19147,lenticular nucleus
35419,hypothalamus medial zone,35297,dorsomedial hypothalamic nucleus
35419,hypothalamus medial zone,35550,medial preoptic region
35419,hypothalamus medial zone,35420,hypothalamus medial zone tuberal area
35419,hypothalamus medial zone,35841,suprachiasmatic nucleus
35420,hypothalamus medial zone tuberal area,35916,ventromedial hypothalamic nucleus
35421,hypothalamus periventricular zone,35665,paraventricular hypothalamic nucleus
35421,hypothalamus periventricular zone,35843,supraoptic nucleus
35421,hypothalamus periventricular zone,35142,arcuate nucleus
32764,ileum,35423,ileum epithelium
