id,name,accession
5893,Trim71,MGI:2685973
5894,Lyz2,MGI:96897
5895,Cyp26b1,MGI:2176159
5896,Ntan1,MGI:108471
5897,Sema5a,MGI:107556
5898,Ski,MGI:98310
5899,Tax1bp1,MGI:1289308
5900,Fmn1,MGI:101815
5901,Sema3a,MGI:107558
5902,Lix1,MGI:1913893
5903,Gdnf,MGI:107430
5904,Tcirg1,MGI:1350931
5905,Tshz2,MGI:2153084
5906,Fzd7,MGI:108570
5907,Evx1,MGI:95461
5908,Bag1,MGI:108047
5909,Pdgfrb,MGI:97531
5910,Epha1,MGI:107381
5911,Ube2i,MGI:107365
5912,Rab28,MGI:1917285
5913,Lim2,MGI:104698
5914,Mup2,MGI:97234
5915,Vax1,MGI:1277163
5916,Fadd,MGI:109324
5917,Hs2st1,MGI:1346049
5918,Llgl1,MGI:102682
5919,Trh,MGI:98823
5920,Wif1,MGI:1344332
5921,Pcsk2,MGI:97512
5922,Kcnh2,MGI:1341722
5923,Sez6l,MGI:1935121
5924,6430704M03Rik,MGI:2442704
5925,Arhgef10,MGI:2444453
5926,Cdca8,MGI:1196274
5927,Kcnh6,MGI:2684139
5928,Nr6a1,MGI:1352459
5929,Mpp4,MGI:2386681
5930,Traf6,MGI:108072
5931,Ndrg1,MGI:1341799
5932,Fgfbp3,MGI:1919764
5933,Rmst,MGI:1099806
5934,Dll3,MGI:1096877
5935,Pcp4l1,MGI:1913675
5936,Gdf1,MGI:95683
5937,Slain1,MGI:2145578
5938,Cdkn1a,MGI:104556
5939,Cthrc1,MGI:1915838
5940,Ccnd3,MGI:88315
5941,Pcsk1n,MGI:1353431
5942,Msi2,MGI:1923876
5943,Bcl11a,MGI:106190
5944,Cass4,MGI:2444482
5945,Epha8,MGI:109378
5946,Slc12a5,MGI:1862037
5947,Vps37c,MGI:2147661
5948,Ckmt1,MGI:99441
5949,Dusp3,MGI:1919599
5950,Trpa1,MGI:3522699
5951,Heatr5a,MGI:2444133
5952,Idh3a,MGI:1915084
5953,Adipor2,MGI:93830
5954,Ccm2,MGI:2384924
5955,9330159H11Rik,MGI:2444237
5956,Fam171a1,MGI:2442917
5957,Adam4,MGI:104731
5958,Purg,MGI:1922279
5959,Hspb8,MGI:2135756
5960,Cdh6,MGI:107435
5961,Rhox9,MGI:1890128
5962,Esrp1,MGI:1917326
5963,Tff3,MGI:104638
5964,AI661453,MGI:2146908
5965,Cdk6,MGI:1277162
5966,Bok,MGI:1858494
5967,1600012H06Rik,MGI:1915162
5968,Prss12,MGI:1100881
5969,Tmem64,MGI:2140359
5970,Thop1,MGI:1354165
5971,Stc2,MGI:1316731
5972,Spg21,MGI:106403
5973,Apobec2,MGI:1343178
5974,Abcf3,MGI:1351656
5975,1810043G02Rik,MGI:1915134
5976,App,MGI:88059
5977,2410066E13Rik,MGI:1915485
5978,Sf3b4,MGI:109580
5979,Cst3,MGI:102519
5980,Use1,MGI:1914273
5981,Hk1,MGI:96103
5982,Msr1,MGI:98257
5983,Tcap,MGI:1330233
5984,Ilk,MGI:1195267
5985,1190005F20Rik,MGI:1916185
5986,Gpr126,MGI:1916151
5987,Lrrc10,MGI:2448063
5988,Txndc5,MGI:2145316
5989,Cox6a2,MGI:104649
5990,Atic,MGI:1351352
5991,Cnga2,MGI:108040
5992,Mslnl,MGI:3607710
5993,Prl2b1,MGI:1861444
5994,Tnnt2,MGI:104597
5995,Efhd2,MGI:106504
5996,Ank3,MGI:88026
5997,Josd2,MGI:1913374
5998,Rabgap1l,MGI:1352507
5999,Sh3bgr,MGI:1354740
6000,Frmd6,MGI:2442579
6001,Smtnl2,MGI:2442764
6002,Tnni3,MGI:98783
6003,Xirp1,MGI:1333878
6004,Hdac1,MGI:108086
6005,2010011I20Rik,MGI:1914267
6006,Nhlrc2,MGI:1914116
6007,Ptger4,MGI:104311
6008,Ntn4,MGI:1888978
6009,Lyz1,MGI:96902
6010,Sf3b1,MGI:1932339
6011,Fev,MGI:2449712
6012,Kif1c,MGI:1098260
6013,Itih2,MGI:96619
6014,Slc5a1,MGI:107678
6015,Ceacam10,MGI:1347248
6016,Adi1,MGI:2144929
6017,Gsdmd,MGI:1916396
6018,Pabpc6,MGI:1914793
6019,Nudt19,MGI:94203
6020,Serpina1e,MGI:891967
6021,Kcne3,MGI:1891124
6022,Ppap2c,MGI:1354945
6023,Stard4,MGI:2156764
6024,Cldn3,MGI:1329044
6025,Shmt1,MGI:98299
6026,Col6a4,MGI:1915803
6027,Pdcd6ip,MGI:1333753
6028,Sh3d19,MGI:1350923
6029,Rnf213,MGI:1289196
6030,Gsr,MGI:95804
6031,Clec7a,MGI:1861431
6032,Prnd,MGI:1346999
6033,Rem1,MGI:1097696
6034,Agr2,MGI:1344405
6035,H2-Bl,MGI:892004
6036,Emilin3,MGI:2389142
6037,Bicc1,MGI:1933388
6038,St8sia6,MGI:2386797
6039,Upk3a,MGI:98914
6040,Bhmt2,MGI:1891379
6041,Xlr5c,MGI:1350981
6042,Klk10,MGI:1916790
6043,Ift88,MGI:98715
6044,Robo2,MGI:1890110
6045,Slc29a1,MGI:1927073
6046,Slc7a3,MGI:1100521
6047,Resp18,MGI:1098222
6048,Pomc,MGI:97742
6049,Gm4881,MGI:3642958
6050,Rasgrf2,MGI:109137
6051,Npvf,MGI:1926488
6052,Tesk2,MGI:2385204
6053,Rad1,MGI:1316678
6054,Scube1,MGI:1890616
6055,Sept11,MGI:1277214
6056,Clcnka,MGI:1329026
6057,Fam107a,MGI:3041256
6058,Otoa,MGI:2149209
6059,Espnl,MGI:2685402
6060,Iffo1,MGI:2444516
6061,Tsga14,MGI:1891414
6062,Tuft1,MGI:109572
6063,Aco1,MGI:87879
6064,Rock2,MGI:107926
6065,Clp1,MGI:2138968
6066,Unc119,MGI:1328357
6067,Mrto4,MGI:1917152
6068,Amfr,MGI:1345634
6069,2010002N04Rik,MGI:1917088
6070,Pigq,MGI:1333114
6071,Slc41a3,MGI:1918949
6072,F11,MGI:99481
6073,Clec12a,MGI:3040968
6074,Alox5ap,MGI:107505
6075,Nmnat3,MGI:1921330
6076,Cxcl5,MGI:1096868
6077,Hgd,MGI:96078
6078,Kcnk6,MGI:1891291
6079,Kcnj5,MGI:104755
6080,F2rl3,MGI:1298207
6081,Timd2,MGI:2159681
6082,Lbp,MGI:1098776
6083,Dnajc12,MGI:1353428
6084,Hpd,MGI:96213
6085,Cyp2d13,MGI:88605
6086,Dapp1,MGI:1347063
6087,Txnrd2,MGI:1347023
6088,Slpi,MGI:109297
6089,Ninl,MGI:1925427
6090,F5,MGI:88382
6091,Epb4.2,MGI:95402
6092,Frrs1,MGI:108076
6093,Apoo,MGI:1915566
6094,Hemgn,MGI:2136910
6095,Cdr2,MGI:1100885
6096,Gclm,MGI:104995
6097,Ifi47,MGI:99448
6098,Hgfac,MGI:1859281
6099,F2rl2,MGI:1298208
6100,Alox12,MGI:87998
6101,Mt2,MGI:97172
6102,Hpx,MGI:105112
6103,Spna1,MGI:98385
6104,Orc6,MGI:1929285
6105,Cfp,MGI:97545
6106,Acsm1,MGI:2152200
6107,Arhgap8,MGI:1920417
6108,Itih1,MGI:96618
6109,Rpl8,MGI:1350927
6110,Cdc42ep4,MGI:1929760
6111,Reg1,MGI:97895
6112,Itgb1bp1,MGI:1306802
6113,Pnpla3,MGI:2151796
6114,Bcl2a1b,MGI:1278326
6115,Bcl2a1d,MGI:1278325
6116,Crct1,MGI:1921425
6117,Bri3bp,MGI:1924059
6118,Cd48,MGI:88339
6119,Kifc3,MGI:109202
6120,Fhdc1,MGI:2684972
6121,Cyp2b19,MGI:107303
6122,Dpy30,MGI:1913560
6123,Wdr36,MGI:1917819
6124,Hmcn2,MGI:2677838
6125,Sftpc,MGI:109517
6126,Samhd1,MGI:1927468
6127,Irak2,MGI:2429603
6128,Slc12a2,MGI:101924
6129,Prkaa2,MGI:1336173
6130,Icam1,MGI:96392
6131,3110099E03Rik,MGI:1925761
6132,Hrsp12,MGI:1095401
6133,Ppat,MGI:2387203
6134,Mphosph10,MGI:1915223
6135,Ppp1r3f,MGI:1859617
6136,Armc10,MGI:1914461
6137,Slco4c1,MGI:2442784
6138,Wdtc1,MGI:2685541
6139,Mb,MGI:96922
6140,Zbtb8b,MGI:2387181
6141,Gpr161,MGI:2685054
6142,Tmem40,MGI:2137870
6143,Col4a2,MGI:88455
6144,Npl,MGI:1921341
6145,Gss,MGI:95852
6146,Cryga,MGI:88521
6147,Ipo8,MGI:2444611
6148,Crybb2,MGI:88519
6149,Gja3,MGI:95714
6150,Gja8,MGI:99953
6151,Zfp365,MGI:2143676
6152,E130119H09Rik,MGI:1925800
6153,Capn3,MGI:107437
6154,Cryba2,MGI:104336
6155,Slc7a2,MGI:99828
6156,Crygn,MGI:2449167
6157,Dnmbp,MGI:1917352
6158,Bfsp2,MGI:1333828
6159,Gpr137b,MGI:1891463
6160,Nhs,MGI:2684894
6161,Fam46c,MGI:1921895
6162,A830021M18,A830021M18
6163,Cryba1,MGI:88518
6164,Bfsp1,MGI:101770
6165,Nacc1,MGI:1914080
6166,BI734849,MGI:3763716
6167,Sufu,MGI:1345643
6168,Nespas,MGI:1861674
6169,Fgf20,MGI:1891346
6170,Slitrk6,MGI:2443198
6171,Armcx3,MGI:1918953
6172,H3f3a,MGI:1097686
6173,Eif2c2,MGI:2446632
6174,Eif2c3,MGI:2446634
6175,Fbl,MGI:95486
6176,Hoxa11as,MGI:107208
6177,Unc5d,MGI:2389364
6178,Fgf9,MGI:104723
6179,Stx18,MGI:1918366
6180,C1qtnf3,MGI:1932136
6181,Ankrd17,MGI:1932101
6182,Csf1r,MGI:1339758
6183,Rnmtl1,MGI:1914640
6184,Nphs2,MGI:2157018
6185,Mastl,MGI:1914371
6186,Slc25a15,MGI:1342274
6187,Etfdh,MGI:106100
6188,Gstm7,MGI:1915562
6189,Ndufs3,MGI:1915599
6190,Atp7b,MGI:103297
6191,Parvg,MGI:2158329
6192,Clec1b,MGI:1913287
6193,Serpina6,MGI:88278
6194,Yars2,MGI:1917370
6195,Mcpt8,MGI:1261780
6196,Fam96a,MGI:1915500
6197,Agpat2,MGI:1914762
6198,March3,MGI:2443667
6199,Ptp4a3,MGI:1277098
6200,C8g,MGI:88237
6201,Ube2l6,MGI:1914500
6202,Cybb,MGI:88574
6203,Ephx2,MGI:99500
6204,Gadd45a,MGI:107799
6205,Blvrb,MGI:2385271
6206,Habp2,MGI:1196378
6207,Tspo,MGI:88222
6208,C2,MGI:88226
6209,Cd5l,MGI:1334419
6210,Polr2k,MGI:102725
6211,Znhit3,MGI:3051596
6212,Ucp2,MGI:109354
6213,Alad,MGI:96853
6214,Tbccd1,MGI:1917823
6215,Fgb,MGI:99501
6216,Il18bp,MGI:1333800
6217,Tubb1,MGI:107814
6218,Crlf3,MGI:1860086
6219,Plg,MGI:97620
6220,Tifa,MGI:2182965
6221,Gmpr,MGI:1913605
6222,Apob,MGI:88052
6223,Apol8,MGI:2444921
6224,Cr1l,MGI:88513
6225,Grap2,MGI:1333842
6226,Wdr55,MGI:1915186
6227,Ahsp,MGI:2158492
6228,Bin2,MGI:3611448
6229,Ly6c1,MGI:96882
6230,Trak2,MGI:1918077
6231,Ttll12,MGI:3039573
6232,Khk,MGI:1096353
6233,Ermap,MGI:1349816
6234,Minpp1,MGI:1336159
6235,Serpind1,MGI:96051
6236,Uros,MGI:98917
6237,Lcat,MGI:96755
6238,Tmem56,MGI:1923195
6239,Mpo,MGI:97137
6240,Fn3krp,MGI:2679256
6241,Pfas,MGI:2684864
6242,Slc4a1,MGI:109393
6243,Gpr182,MGI:109545
6244,Ptpn7,MGI:2156893
6245,Fcnb,MGI:1341158
6246,Pglyrp1,MGI:1345092
6247,Bpgm,MGI:1098242
6248,Prg2,MGI:103294
6249,Ms4a3,MGI:2158468
6250,Prkag1,MGI:108411
6251,Pros1,MGI:1095733
6252,Mtmr3,MGI:1921552
6253,Ces2e,MGI:2443170
6254,Pah,MGI:97473
6255,Scd1,MGI:98239
6256,Aadac,MGI:1915008
6257,Apom,MGI:1930124
6258,Gramd1a,MGI:105490
6259,Mtpap,MGI:1914690
6260,Apof,MGI:104539
6261,BC021614,MGI:2385078
6262,Slc16a6,MGI:2144585
6263,Dph2,MGI:1914978
6264,Lgals9,MGI:109496
6265,Ptdss2,MGI:1351664
6266,Tmem150a,MGI:2385244
6267,Uroc1,MGI:2385332
6268,Serpinb10-ps,MGI:2138648
6269,Abcb6,MGI:1921354
6270,Bhmt,MGI:1339972
6271,Gcgr,MGI:99572
6272,F12,MGI:1891012
6273,Mknk1,MGI:894316
6274,Endog,MGI:1261433
6275,2610002D18Rik,MGI:1917135
6276,Lcn2,MGI:96757
6277,Clec4f,MGI:1859834
6278,Lactb2,MGI:2442551
6279,Aldh8a1,MGI:2653900
6280,Fam111a,MGI:1915508
6281,Ces2b,MGI:2448547
6282,Trfr2,MGI:1354956
6283,Mtif2,MGI:1924034
6284,Gmnn,MGI:1927344
6285,Adrb2,MGI:87938
6286,Slc6a4,MGI:96285
6287,Mir453,MGI:3718517
6288,Spp2,MGI:1922646
6289,Tipin,MGI:1921571
6290,Chchd3,MGI:1913325
6291,Lipc,MGI:96216
6292,C3,MGI:88227
6293,Pzp,MGI:87854
6294,Inpp5b,MGI:103257
6295,Hbb-b2,MGI:96022
6296,Dhrs11,MGI:2652816
6297,Tmem151b,MGI:2685169
6298,Cfb,MGI:105975
6299,Isg20,MGI:1928895
6300,1810029B16Rik,MGI:1913532
6301,Slc25a21,MGI:2445059
6302,Cyp2d9,MGI:88606
6303,C8a,MGI:2668347
6304,Lect2,MGI:1278342
6305,Slc26a1,MGI:2385894
6306,Stab2,MGI:2178743
6307,Ebp,MGI:107822
6308,1110038D17Rik,MGI:1916028
6309,Mfsd2b,MGI:3583946
6310,Slamf1,MGI:1351314
6311,Acbd4,MGI:1914381
6312,Fga,MGI:1316726
6313,Ngp,MGI:105983
6314,Ppbp,MGI:1888712
6315,Tnfrsf14,MGI:2675303
6316,Zc3hav1,MGI:1926031
6317,Treml1,MGI:1918576
6318,Tpr,MGI:1922066
6319,Gulo,MGI:1353434
6320,Serpinb1c,MGI:2445363
6321,Acot4,MGI:2159621
6322,Butr1,MGI:2182073
6323,Nanp,MGI:1914561
6324,Serpina10,MGI:2667725
6325,Cyp2d10,MGI:88602
6326,Oma1,MGI:1914263
6327,Nfs1,MGI:1316706
6328,Slc39a4,MGI:1919277
6329,Pik3r1,MGI:97583
6330,Ranbp10,MGI:1921584
6331,Ccnf,MGI:102551
6332,Hdgf,MGI:1194494
6333,Pklr,MGI:97604
6334,Rhag,MGI:1202713
6335,Rhd,MGI:1202882
6336,Vgll4,MGI:2652840
6337,Me3,MGI:1916679
6338,Ephb6,MGI:1096338
6339,Drosha,MGI:1261425
6340,Plekha3,MGI:1932515
6341,Card10,MGI:2146012
6342,4833423E24Rik,MGI:2687041
6343,Mob3b,MGI:2664539
6344,C330046G03Rik,MGI:2671932
6345,Greb1,MGI:2149712
6346,Enpp1,MGI:97370
6347,Ripk3,MGI:2154952
6348,1110054O05Rik,MGI:1913459
6349,Fryl,MGI:1919563
6350,Pus7l,MGI:1926145
6351,Papd7,MGI:2682295
6352,Socs6,MGI:1924885
6353,Timm23,MGI:1858317
6354,Dpep1,MGI:94917
6355,Adamts20,MGI:2660628
6356,Mpped1,MGI:106316
6357,Prap1,MGI:893573
6358,Ptpn2,MGI:97806
6359,Tmem18,MGI:2387176
6360,Ramp3,MGI:1860292
6361,Mcpt4,MGI:96940
6362,Corin,MGI:1349451
6363,Avpr1a,MGI:1859216
6364,Lama4,MGI:109321
6365,Tmem26,MGI:2143537
6366,Glce,MGI:2136405
6367,Mir181a-1,MGI:3629589
6368,Mir181a-2,MGI:2676845
6369,mmu-miR-181b,mmu-miR-181b
6370,Dhrs2,MGI:1918662
6371,Mical2,MGI:2444947
6372,Sh2b3,MGI:893598
6373,Krt12,MGI:96687
6374,Pqlc3,MGI:2444067
6375,Synj2,MGI:1201671
6376,Cgnl1,MGI:1915428
6377,Gjb3,MGI:95721
6378,Sema3c,MGI:107557
6379,Slamf9,MGI:1923692
6380,Pilra,MGI:2450529
6381,Grem2,MGI:1344367
6382,Hars2,MGI:1918041
6383,Hddc3,MGI:1915945
6384,Iigp1b,MGI:4366520
6385,Dctd,MGI:2444529
6386,4930544O15Rik,MGI:1922423
6387,Krt71,MGI:1861586
6388,4931406P16Rik,MGI:1924311
6389,Sdc1,MGI:1349162
6390,Cd2,MGI:88320
6391,Itga9,MGI:104756
6392,Fam18b,MGI:1914760
6393,Glod5,MGI:1917074
6394,Ajap1,MGI:2685419
6395,Wdr45,MGI:1859606
6396,Krt23,MGI:2148866
6397,4930504O13Rik,MGI:2685370
6398,Znf512b,MGI:2685478
6399,Rp2h,MGI:1277953
6400,Ces1e,MGI:95432
6401,Olfr624,MGI:3030458
6402,Apoa5,MGI:1913363
6403,Slc27a6,MGI:3036230
6404,Card6,MGI:3032959
6405,Pex12,MGI:2144177
6406,Tm4sf20,MGI:1913511
6407,Fancm,MGI:2442306
6408,9330178D15,9330178D15
6409,4930432K09Rik,MGI:1921029
6410,Dgkk,MGI:3580254
6411,Asah1,MGI:1277124
6412,Gm12295,MGI:3650535
6413,Krt32,MGI:1309995
6414,Pus3,MGI:1914299
6415,Slc5a11,MGI:1919316
6416,Col23a1,MGI:2653243
6417,Bag4,MGI:1914634
6418,Chm,MGI:892979
6419,Fam84a,MGI:2145011
6420,Mir31,MGI:3619330
6421,Inpp5d,MGI:107357
6422,Lgi2,MGI:2180196
6423,Ambn,MGI:104655
6424,Ddr2,MGI:1345277
6425,Eprs,MGI:97838
6426,Csnk1g3,MGI:1917675
6427,Vav2,MGI:102718
6428,Ikbip,MGI:1914704
6429,Gfpt2,MGI:1338883
6430,Fetub,MGI:1890221
6431,Kcnj2,MGI:104744
6432,Galnt5,MGI:2179403
6433,Tank,MGI:107676
6434,Ncf1,MGI:97283
6435,Erlec1,MGI:1914003
6436,4833422F24Rik,MGI:1921864
6437,Tanc1,MGI:1914110
6438,Kank3,MGI:1098615
6439,Sgcd,MGI:1346525
6440,Sugp2,MGI:2678085
6441,Traf1,MGI:101836
6442,Tmf1,MGI:2684999
6443,C530043K16Rik,MGI:2444587
6444,Tmem180,MGI:1922396
6445,Spcs1,MGI:1916269
6446,Ggt1,MGI:95706
6447,Lingo2,MGI:2442298
6448,Pex10,MGI:2684988
6449,Vstm2b,MGI:1914525
6450,5730446D14Rik,MGI:1913890
6451,Tmco3,MGI:2444946
6452,Lrp1,MGI:96828
6453,Mela,MGI:107565
6454,Cybrd1,MGI:2654575
6455,Mfsd5,MGI:2145901
6456,Siae,MGI:104803
6457,Txn1,MGI:98874
6458,Ifitm2,MGI:1933382
6459,Cib2,MGI:1929293
6460,Fam189a1,MGI:1917888
6461,Gys1,MGI:101805
6462,Mir382,MGI:3619392
6463,Mir409,MGI:3619396
6464,Ddah1,MGI:1916469
6465,Nradd,MGI:1914419
6466,Nmb,MGI:1915289
6467,Fstl4,MGI:2443199
6468,Slc25a2,MGI:2137907
6469,Gpr17,MGI:3584514
6470,Defb50,MGI:3055870
6471,Slc18a3,MGI:1101061
6472,Tmem87b,MGI:1919727
6473,Itpr2,MGI:99418
6474,Stk38,MGI:2442572
6475,Ano2,MGI:2387214
6476,Atp5j2,MGI:1927558
6477,Gpr123,MGI:1277167
6478,Slc30a4,MGI:1345282
6479,Sfxn5,MGI:2137681
6480,Lhcgr,MGI:96783
6481,Slc4a10,MGI:2150150
6482,Sh2d4a,MGI:1919531
6483,Emp1,MGI:107941
6484,Car5b,MGI:1926249
6485,Cpa3,MGI:88479
6486,Cd68,MGI:88342
6487,She,MGI:1099462
6488,Mir19a,MGI:3618743
6489,Mir199b,MGI:2676865
6490,Emilin2,MGI:2389136
6491,Arhgap20,MGI:2445175
6492,F2r,MGI:101802
6493,Cd52,MGI:1346088
6494,Zfp346,MGI:1349417
6495,Efemp1,MGI:1339998
6496,Msto1,MGI:2385175
6497,Col15a1,MGI:88449
6498,Fam105a,MGI:2687281
6499,Pyhin1,MGI:2138243
6500,Tpsb2,MGI:96942
6501,Sept2,MGI:97298
6502,Rassf3,MGI:2179722
6503,Nt5e,MGI:99782
6504,Usp3,MGI:2152450
6505,Adh1,MGI:87921
6506,Bsnd,MGI:2153465
6507,S100g,MGI:104528
6508,Wnt4,MGI:98957
6509,Slc7a9,MGI:1353656
6510,Slc5a2,MGI:2181411
6511,Tm4sf5,MGI:1922854
6512,Acy3,MGI:1918920
6513,Prosapip1,MGI:2656976
6514,Tpmt,MGI:98812
6515,Arhgef18,MGI:2142567
6516,Muc20,MGI:2385039
6517,Zfp516,MGI:2443957
6518,Keg1,MGI:1928492
6519,Mapk12,MGI:1353438
6520,D630042F21Rik,MGI:2442838
6521,Mir17,MGI:3619065
6522,Zcchc2,MGI:2444114
6523,Kdm2b,MGI:1354737
6524,Sssca1,MGI:1913482
6525,D730039F16Rik,MGI:1925246
6526,Lsm5,MGI:1913623
6527,Ssbp1,MGI:1920040
6528,Bcl2l11,MGI:1197519
6529,Arg2,MGI:1330806
6530,Dis3,MGI:1919912
6531,5930416I19Rik,MGI:1915315
6532,Nxt1,MGI:1929619
6533,Timm9,MGI:1353436
6534,Mina,MGI:1914264
6535,Dock5,MGI:2652871
6536,Svopl,MGI:2444335
6537,Dao,MGI:94859
6538,Klhl4,MGI:2442829
6539,Adra1a,MGI:104773
6540,LOC552878,LOC552878
6541,Zfp579,MGI:1915740
6542,Slc29a4,MGI:2385330
6543,Odz2,MGI:1345184
6544,Aldh1a1,MGI:1353450
6545,Cnpy1,MGI:2442451
6546,Mipol1,MGI:1920740
6547,Gabra1,MGI:95613
6548,Rassf8,MGI:1918573
6549,Lmod2,MGI:2135672
6550,Fam110a,MGI:1921097
6551,Cntnap3,MGI:3588199
6552,Cbln4,MGI:2154433
6553,Gabrb2,MGI:95620
6554,Zcchc7,MGI:2442912
6555,Cnpy3,MGI:1919279
6556,Epb4.1l4b,MGI:1859149
6557,Nek7,MGI:1890645
6558,Scgn,MGI:2384873
6559,Fam184a,MGI:1923156
6560,Slc35d3,MGI:1923407
6561,Pask,MGI:2155936
6562,Cenph,MGI:1349448
6563,Gins4,MGI:1923847
6564,Eny2,MGI:1919286
6565,Stox2,MGI:1918319
6566,Kntc1,MGI:2673709
6567,Arl6ip6,MGI:1929507
6568,Rrp8,MGI:1914251
6569,Brca2,MGI:109337
6570,Erh,MGI:108089
6571,Clspn,MGI:2445153
6572,Mis18bp1,MGI:2145099
6573,Pold1,MGI:97741
6574,Ttll3,MGI:2141418
6575,Rad51ap1,MGI:1098224
6576,Rfc3,MGI:1916513
6577,Numa1,MGI:2443665
6578,Greb1l,MGI:3576497
6579,1700009N14Rik,MGI:1922721
6580,Pkmyt1,MGI:2137630
6581,Shcbp1,MGI:1338802
6582,Cldn19,MGI:3033992
6583,Fbxl17,MGI:1354704
6584,Cep110,MGI:1889576
6585,2900092D14Rik,MGI:1920350
6586,Hist1h1c,MGI:1931526
6587,Ppp4c,MGI:1891763
6588,Nup37,MGI:1919964
6589,Cep57,MGI:1915551
6590,Tubgcp4,MGI:1196293
6591,Rars2,MGI:1923596
6592,Wdhd1,MGI:2443514
6593,Trmt6,MGI:1914176
6594,Shq1,MGI:1919421
6595,Ndufab1,MGI:1917566
6596,Thap11,MGI:1930964
6597,Fam126a,MGI:2149839
6598,Mir16-1,MGI:2676843
6599,Mir16-2,MGI:3618690
6600,Dnajc9,MGI:1915326
6601,Cops7a,MGI:1349400
6602,Ckap2l,MGI:1917716
6603,1810009A15Rik,MGI:1913526
6604,Cdt1,MGI:1914427
6605,Ncaph,MGI:2444777
6606,Tmem209,MGI:1919899
6607,Incenp,MGI:1313288
6608,Mtbp,MGI:2146005
6609,Neu1,MGI:97305
6610,Abpg,MGI:87864
6611,Uvrag,MGI:1925860
6612,Tmem86a,MGI:1915143
6613,Cubn,MGI:1931256
6614,Kcnq3,MGI:1336181
6615,Aldh1b1,MGI:1919785
6616,Xkr9,MGI:2686466
6617,Mgam,MGI:1203495
6618,Pllp,MGI:1915051
6619,Muc13,MGI:103190
6620,Osta,MGI:2146634
6621,Gsto1,MGI:1342273
6622,Cyp2s1,MGI:1921384
6623,Card14,MGI:2386258
6624,Hps4,MGI:2177742
6625,Chpt1,MGI:2384841
6626,2210415F13Rik,MGI:1917413
6627,Gucy2c,MGI:106903
6628,Lgals4,MGI:107536
6629,Itfg3,MGI:2146854
6630,Mmrn2,MGI:2385618
6631,Pof1b,MGI:1916943
6632,Sdcbp,MGI:1337026
6633,Sult2b1,MGI:1926342
6634,Mir203,MGI:2676878
6635,Ldlrap1,MGI:2140175
6636,Krt25,MGI:1918060
6637,Atp6v0a4,MGI:2153480
6638,Mir27b,MGI:2676903
6639,Mocos,MGI:1915841
6640,Fam198a,MGI:3041196
6641,Arhgef19,MGI:1925912
6642,Entpd5,MGI:1321385
6643,Cyp4a12a,MGI:88612
6644,Alox15,MGI:87997
6645,Mall,MGI:2385152
6646,Cyp2j6,MGI:1270148
6647,Prokr2,MGI:2181363
6648,Aox3,MGI:1918974
6649,Fam13c,MGI:1918971
6650,Cpxm2,MGI:1926006
6651,Mstn,MGI:95691
6652,Serpinb11,MGI:1914207
6653,Frat2,MGI:2673967
6654,Tmem59l,MGI:1915187
6655,Miat,MGI:2444886
6656,Fgf13,MGI:109178
6657,E130308A19Rik,MGI:2442164
6658,Mex3a,MGI:1919890
6659,Grip1,MGI:1921303
6660,Enox2,MGI:2384799
6661,Esm1,MGI:1918940
6662,1700007G11Rik,MGI:1916571
6663,Gm5918,MGI:3648770
6664,Gm5480,MGI:3643379
6665,Pim1,MGI:97584
6666,Fam183b,MGI:1922679
6667,Calca,MGI:2151253
6668,Cdo1,MGI:105925
6669,Pkd1l1,MGI:2156538
6670,Defa-rs1,MGI:94881
6671,Lrig1,MGI:107935
6672,Moxd1,MGI:1921582
6673,Prickle2,MGI:1925144
6674,4933404M02Rik,MGI:1913998
6675,Malat1,MGI:1919539
6676,Nav3,MGI:2183703
6677,Trp53inp1,MGI:1926609
6678,3021401C12Rik,MGI:1917928
6679,Epb4.1l3,MGI:103008
6680,Pm20d1,MGI:2442939
6681,Etl4,MGI:95454
6682,Amdhd2,MGI:2443978
6683,Olfr628,MGI:3030462
6684,Nap1l1,MGI:1855693
6685,Pin1,MGI:1346036
6686,Hyi,MGI:1915430
6687,Ifrd2,MGI:1316708
6688,Mir467b,MGI:3629617
6689,Psmb2,MGI:1347045
6690,Pibf1,MGI:1261910
6691,Cox10,MGI:1917633
6692,Ppp1r13l,MGI:3525053
6693,Plscr4,MGI:2143267
6694,Adam28,MGI:105988
6695,Fam76b,MGI:1920076
6696,Usp24,MGI:1919936
6697,Lhfpl3,MGI:1925076
6698,Kcnip2,MGI:2135916
6699,Lcmt1,MGI:1353593
6700,Kcna3,MGI:96660
6701,4930544M13Rik,MGI:1922411
6702,Lmtk2,MGI:3036247
6703,Cacnb4,MGI:103301
6704,Ndp,MGI:102570
6705,Gphn,MGI:109602
6706,Bcar1,MGI:108091
6707,Klhl8,MGI:2179430
6708,Mrpl28,MGI:1915861
6709,Fancl,MGI:1914280
6710,Ikzf5,MGI:1914393
6711,Eif1b,MGI:1916219
6712,Prkd2,MGI:2141917
6713,Slco1a1,MGI:1351891
6714,Mrpl13,MGI:2137218
6715,Stag2,MGI:1098583
6716,Nedd1,MGI:97293
6717,Trmt2b,MGI:2442530
6718,Etfa,MGI:106092
6719,Ttf2,MGI:1921294
6720,2700007P21Rik,MGI:1926020
6721,Iqcb1,MGI:2443764
6722,Acsl6,MGI:894291
6723,Rdm1,MGI:1913849
6724,Bpifb5,MGI:2385160
